"2009;""swift"";""1"""
"2009;""sql"";""2"""
"2009;""coffeescript"";""4"""
"2009;""go"";""6"""
"2009;""haskell"";""8"""
"2009;""r"";""7"""
"2009;""scala"";""9"""
"2009;""matlab"";""8"""
"2009;""processing"";""8"""
"2009;""powershell"";""8"""
"2009;""delphi"";""11"""
"2009;""shell"";""13"""
"2009;""perl"";""14"""
"2009;""xml"";""12"""
"2009;""objective-c"";""15"""
"2009;""c"";""17"""
"2009;""css"";""16"""
"2009;""ruby"";""19"""
"2009;""c++"";""20"""
"2009;""python"";""20"""
"2009;""php"";""21"""
"2009;""javascript"";""22"""
"2009;""java"";""22"""
"2009;""c#"";""22"""
"2010;""sql"";""1"""
"2010;""swift"";""2"""
"2010;""coffeescript"";""4"""
"2010;""go"";""6"""
"2010;""haskell"";""7"""
"2010;""powershell"";""6"""
"2010;""matlab"";""8"""
"2010;""scala"";""10"""
"2010;""processing"";""8"""
"2010;""r"";""9"""
"2010;""delphi"";""10"""
"2010;""shell"";""12"""
"2010;""perl"";""14"""
"2010;""xml"";""11"""
"2010;""c"";""17"""
"2010;""objective-c"";""16"""
"2010;""css"";""15"""
"2010;""ruby"";""20"""
"2010;""python"";""20"""
"2010;""c++"";""19"""
"2010;""php"";""22"""
"2010;""javascript"";""22"""
"2010;""c#"";""21"""
"2010;""java"";""23"""
"2011;""swift"";""1"""
"2011;""go"";""4"""
"2011;""coffeescript"";""5"""
"2011;""haskell"";""6"""
"2011;""powershell"";""5"""
"2011;""scala"";""9"""
"2011;""processing"";""7"""
"2011;""matlab"";""8"""
"2011;""shell"";""10"""
"2011;""perl"";""11"""
"2011;""delphi"";""10"""
"2011;""r"";""10"""
"2011;""xml"";""11"""
"2011;""c"";""15"""
"2011;""objective-c"";""16"""
"2011;""css"";""15"""
"2011;""c++"";""18"""
"2011;""python"";""18"""
"2011;""sql"";""15"""
"2011;""ruby"";""20"""
"2011;""php"";""21"""
"2011;""javascript"";""22"""
"2011;""c#"";""21"""
"2011;""java"";""23"""
"2012;""swift"";""1"""
"2012;""go"";""4"""
"2012;""coffeescript"";""6"""
"2012;""haskell"";""6"""
"2012;""scala"";""8"""
"2012;""powershell"";""6"""
"2012;""processing"";""6"""
"2012;""delphi"";""8"""
"2012;""perl"";""11"""
"2012;""shell"";""11"""
"2012;""matlab"";""9"""
"2012;""r"";""11"""
"2012;""xml"";""11"""
"2012;""c"";""15"""
"2012;""objective-c"";""16"""
"2012;""c++"";""17"""
"2012;""css"";""15"""
"2012;""python"";""19"""
"2012;""ruby"";""19"""
"2012;""sql"";""15"""
"2012;""php"";""21"""
"2012;""c#"";""21"""
"2012;""javascript"";""23"""
"2012;""java"";""24"""
"2013;""swift"";""1"""
"2013;""coffeescript"";""5"""
"2013;""go"";""5"""
"2013;""haskell"";""5"""
"2013;""processing"";""6"""
"2013;""delphi"";""6"""
"2013;""scala"";""8"""
"2013;""powershell"";""7"""
"2013;""perl"";""10"""
"2013;""shell"";""10"""
"2013;""matlab"";""10"""
"2013;""r"";""11"""
"2013;""xml"";""11"""
"2013;""c"";""16"""
"2013;""objective-c"";""16"""
"2013;""c++"";""17"""
"2013;""css"";""17"""
"2013;""ruby"";""18"""
"2013;""python"";""19"""
"2013;""sql"";""16"""
"2013;""c#"";""20"""
"2013;""php"";""21"""
"2013;""javascript"";""23"""
"2013;""java"";""24"""
"2014;""coffeescript"";""4"""
"2014;""go"";""5"""
"2014;""haskell"";""5"""
"2014;""processing"";""5"""
"2014;""powershell"";""6"""
"2014;""delphi"";""5"""
"2014;""perl"";""8"""
"2014;""shell"";""10"""
"2014;""scala"";""9"""
"2014;""swift"";""8"""
"2014;""matlab"";""10"""
"2014;""r"";""12"""
"2014;""xml"";""10"""
"2014;""c"";""15"""
"2014;""objective-c"";""15"""
"2014;""c++"";""17"""
"2014;""ruby"";""18"""
"2014;""css"";""18"""
"2014;""sql"";""15"""
"2014;""python"";""20"""
"2014;""c#"";""20"""
"2014;""php"";""21"""
"2014;""java"";""23"""
"2014;""javascript"";""24"""
